RemakeVoiceID,RemakeVoiceFilename,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceType,RemakeVoiceCharacterId,RemakeVoiceCategory,RemakeVoiceOrderPerCharacter,RemakeVoiceText,OldVoiceText
30198,v001_00_0049,6772,ch0010000197,exact,character_voice,001,main,0049,な、なにソレ？,な、なにソレ？
30199,v002_00_0026,6773,ch0020000198,exact,character_voice,002,main,0026,それはエステルにはちょっと無理だと思うけど……,それはエステルにはちょっと無理だと思うけど……
30200,v009_00_0052,6774,ch0160000199,exact,character_voice,009,main,0052,うむ、言ってみただけだ。,うむ、言ってみただけだ。
30201,v009_00_0053,6775,ch0160000200,exact,character_voice,009,main,0053,いつもと同じ、魚のフライかオムレツでいいさ。,いつもと同じ、魚のフライかオムレツでいいさ。
30202,v009_00_0054,6175,ch0160000201,exact,character_voice,009,main,0054,無理をしないで食えるものだけ作ってくれ。,無理をしないで喰えるものだけ作ってくれ。
30203,v001_00_0050,6176,ch0010000202,exact,character_voice,001,main,0050,し、失礼なオヤジねぇ。反論できないのが悔しいけど……,し、失礼なオヤジねぇ。反論できないのが悔しいけど……
30204,v009_00_0055,6778,ch0160000203,exact,character_voice,009,main,0055,ああ、そのかわり頼みがある。,ああ、そのかわり頼みがある。
30205,v009_00_0056,6779,ch0160000204,exact,character_voice,009,main,0056,雑貨屋で『リベール通信』というニュース誌を買ってきてくれ。,雑貨屋で『リベール通信』というニュース誌を買ってきてくれ。
30206,v009_00_0057,6780,ch0160000205,exact,character_voice,009,main,0057,今日、最新号が入荷するはずだ。,今日、最新号が入荷するはずだ。
30207,v001_00_0051,6180,ch0010000206,exact,character_voice,001,main,0051,わかった。雑貨屋で『リベール通信』ね。,わかった。雑貨屋で『リベール通信』ね。
30208,v009_00_0058,6783,ch0160000207,exact,character_voice,009,main,0058,残ったら小遣いにしていいぞ。,残ったら小遣いにしていいぞ。
30209,v009_00_0059,6784,ch0160000208,exact,character_voice,009,main,0059,ただし、無駄遣いはするなよ？,ただし、無駄遣いはするなよ？
30210,v001_00_0052,6184,ch0010000209,exact,character_voice,001,main,0052,やった、ありがと！,やった、ありがと！
30211,v002_00_0027,6786,ch0020000210,exact,character_voice,002,main,0027,それじゃあ父さん、行ってくるよ。,それじゃあ父さん、行ってくるよ。
30212,v009_00_0060,6787,ch0160000211,exact,character_voice,009,main,0060,おお、しっかりやれよ。シェラザードによろしくな。,おお、しっかりやれよ。シェラザードによろしくな。
30213,v002_00_0028,2216,ch0020000232,exact,character_voice,002,main,0028,ちょうどいい時間だね。,ちょうどいい時間だね。
30214,v002_00_0029,2217,ch0020000233,exact,character_voice,002,main,0029,早すぎもせず、遅すぎもしないってとこかな。,早すぎもせず、遅すぎもしないってとこかな。
30215,v001_00_0053,2218,ch0010000234,exact,character_voice,001,main,0053,うう、教会の日曜学校を卒業したばっかりなのに……,うう、教会の日曜学校を卒業したばっかりなのに……
30216,v001_00_9001,2219,ch0010000235,exact,character_voice,001,main,9001,遊撃士（ブレイサー）になるためにこんなに勉強させられるなんて夢にも思わなかったよ～……,遊撃士（ブレイサー）になるためにこんなに勉強させられるなんて夢にも思わなかったよ〜……
30217,v002_00_0030,2220,ch0020000236,exact,character_voice,002,main,0030,それも今日が最後じゃないか。,それも今日が最後じゃないか。
30218,v002_00_0031,2221,ch0020000237,exact,character_voice,002,main,0031,好きで志望したんだからこのくらいは苦労して当然だよ。,好きで志望したんだからこのくらいは苦労して当然だよ。
30219,v001_00_0055,2222,ch0010000238,exact,character_voice,001,main,0055,それもそっか。,それもそっか。
30220,v001_00_0056,2223,ch0010000239,exact,character_voice,001,main,0056,………よし！,………よし！
30221,v001_00_0057,2224,ch0010000240,exact,character_voice,001,main,0057,最後くらい気合いを入れてシェラ姉のシゴキに耐えるぞっ！,最後くらい気合いを入れてシェラ姉のシゴキに耐えるぞっ！
30222,v002_00_0032,2225,ch0020000241,exact,character_voice,002,main,0032,気合い、入ったみたいだね。,気合い、入ったみたいだね。
30223,v002_00_0033,2226,ch0020000242,exact,character_voice,002,main,0033,それじゃあ、すぐそこにある遊撃士協会（ブレイサーギルド）に入ろうか。,それじゃあ、すぐそこにある遊撃士協会（ブレイサーギルド）に入ろうか。
30224,v101_00_0001,,,unmatched,character_voice,001,main,0092,あら、おはよう。エステル、ヨシュア。,
30225,v001_00_0058,4359,ch0010000256,exact,character_voice,001,main,0058,アイナさん、おはよう！,アイナさん、おはよう！
30226,v002_00_0034,4360,ch0020000257,exact,character_voice,002,main,0034,おはようございます。,おはようございます。
30227,v001_00_0059,4361,ch0010000258,exact,character_voice,001,main,0059,シェラ姉、もう来てる？,シェラ姉、もう来てる？
30228,v101_00_0002,4362,ch0350000259,exact,character_voice,101,main,0002,ええ、２階で待ってるわ。,ええ、２階で待ってるわ。
30229,v101_00_0003,4363,ch0350000260,exact,character_voice,101,main,0003,今日の研修が終われば晴れて遊撃士（ブレイサー）の仲間入りね。,今日の研修が終われば晴れてブレイサーの仲間入りね。
30230,v101_00_0004,4364,ch0350000261,exact,character_voice,101,main,0004,２人とも頑張って。,２人とも頑張って。
30231,v001_00_0060,4365,ch0010000262,exact,character_voice,001,main,0060,うん、ありがとう！,うん、ありがとう！
30232,v002_00_0035,4366,ch0020000263,exact,character_voice,002,main,0035,頑張ります。,頑張ります。
30233,v003_00_0001,4367,ch0030000264,exact,character_voice,003,main,0001,………………,………………
30234,v003_00_0002,4368,ch0030000265,exact,character_voice,003,main,0002,『星』と『吊し人』……,『星』と『吊し人（つるびと）』……
30235,v003_00_0003,4369,ch0030000266,exact,character_voice,003,main,0003,『隠者』と『魔術師』……,『隠者』と『魔術師』……
30236,v003_00_0004,4370,ch0030000267,exact,character_voice,003,main,0004,そして逆位置の『運命の輪』……,そして逆位置の『運命の輪』……
30237,v003_00_0005,4371,ch0030000268,exact,character_voice,003,main,0005,これは難しいわね。どう読み解いたらいいのか……,これは難しいわね。どう読み解いたらいいのか……
30238,v001_00_0061,4372,ch0010000269,exact,character_voice,001,main,0061,シェラ姉、おっはよー！,シェラ姉、おっはよー！
30239,v003_00_0006,4373,ch0030000270,exact,character_voice,003,main,0006,あら、エステル、ヨシュア。,あら、エステル、ヨシュア。
30240,v003_00_0007,4374,ch0030000271,exact,character_voice,003,main,0007,めずらしいわね。こんな早くに来るなんて。,めずらしいわね。こんな早くに来るなんて。
30241,v001_00_0062,4375,ch0010000272,exact,character_voice,001,main,0062,えへへ、最後の研修くらいはね。,えへへ、　　　　　　　　最後の研修くらいはね。
30242,v001_00_0063,4376,ch0010000273,exact,character_voice,001,main,0063,とっとと終わらせて遊撃士になってやるんだから！,とっとと終わらせてブレイサーになってやるんだから！
30243,v003_00_0008,4377,ch0030000274,exact,character_voice,003,main,0008,はあ……いつも意気込みはいいんだけど。,はあ……　　　　　　　　　　　　　　いつも意気込みはいいんだけど。
30244,v003_00_0009,4378,ch0030000275,exact,character_voice,003,main,0009,ま、その心意気に応えて今日のまとめは厳しく行くからね。,ま、その心意気に応えて今日のまとめは厳しく行くからね。
30245,v003_00_0010,4379,ch0030000276,exact,character_voice,003,main,0010,覚悟しときなさい。,覚悟しときなさい。
30246,v001_00_0064,4380,ch0010000277,exact,character_voice,001,main,0064,え～っ、そんなぁ……,え〜っ、そんなぁ……
30247,v003_00_0011,4381,ch0030000278,exact,character_voice,003,main,0011,お・だ・ま・り。,お・だ・ま・り。
30248,v003_00_0012,4382,ch0030000279,exact,character_voice,003,main,0012,毎回毎回、教えたことを次々と忘れてくれちゃって……,毎回毎回、教えたことを次々と忘れてくれちゃって……
30249,v003_00_0013,4383,ch0030000280,exact,character_voice,003,main,0013,そのザルみたいな脳みそからこぼれ落ちないようにするためよ。,そのザルみたいな脳みそからこぼれ落ちないようにするためよ。
30250,v001_00_0065,4384,ch0010000281,exact,character_voice,001,main,0065,え～ん、ヨシュアぁ！シェラ姉がいぢめるよ～！,え〜ん、ヨシュアぁ！シェラ姉がいぢめるよ〜！
30251,v002_00_0036,4385,ch0020000282,exact,character_voice,002,main,0036,大丈夫ですよ、シェラさん。,大丈夫ですよ、シェラさん。
30252,v002_00_0037,4386,ch0020000283,exact,character_voice,002,main,0037,エステルって、勉強が嫌いで予習復習も滅多にやらないけど……,エステルって、勉強が嫌いで予習復習も滅多にやらないけど……
30253,v002_00_0038,4387,ch0020000284,exact,character_voice,002,main,0038,ついでに無闇とお人好しで余計なお節介が大好きだけど……,ついでに無闇とお人好しで余計なお節介が大好きだけど……
30254,v002_00_0039,4388,ch0020000285,exact,character_voice,002,main,0039,カンの良さはピカイチだからオーブメントも実戦で覚えます。,カンの良さはピカイチだからオーブメントも実戦で覚えます。
30255,v003_00_0014,4389,ch0030000286,exact,character_voice,003,main,0014,はぁ、こうなったらそれに期待するしかないわね……,はぁ、こうなったらそれに期待するしかないわね……
30256,v001_00_0066,4390,ch0010000287,exact,character_voice,001,main,0066,ちょっとヨシュア……,ちょっとヨシュア……
30257,v001_00_0067,4391,ch0010000288,exact,character_voice,001,main,0067,なんか全然フォローしてるように聞こえないんですけどっ？,なんか全然フォローしてるように聞こえないんですけどっ？
30258,v002_00_0040,4392,ch0020000289,exact,character_voice,002,main,0040,心外だな。君の美点を正直に言ったのに。,心外だな。君の美点を正直に言ったのに。
30259,v001_00_0068,4393,ch0010000290,exact,character_voice,001,main,0068,まったくもう……,まったくもう……
30260,v001_00_0069,4394,ch0010000291,exact,character_voice,001,main,0069,あ、ところでシェラ姉。タロットで何を占ってたの？,あ、ところでシェラ姉。タロットで何を占ってたの？
